,school,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,rnd,pick,completions_total,attempts_total,passing_yards_total,pass_td_total,ints_thrown_total,rush_attempts_total,rush_yards_total,rush_td_total,receptions_total,rec_yards_total,rec_td_total,rush_rec_plays_total,tot_rush_rec_yards,total__rush_rec_tds,college_score_total,completions_avg,attempts_avg,completion_percentage,passing_yards_avg,pass_yards_per_attempt,adjusted_pass_yards_per_attempt,pass_td_avg,ints_thrown_avg,passer_rating,rush_attempts_avg,rush_yards_avg,avg_rush_yards,rush_td_avg,receptions_avg,rec_yards_avg,avg_rec_yards,rec_td_avg,rush_rec_plays_avg,avg_rush_rec_yards,college_score_avg,nfl_score,position_FB,position_QB,position_RB,position_TE,position_WR
1168,85.0,175.26,188.0,4.31,36.5,15.0,121.0,6.95,4.15,2.0,62.0,0.0,0.0,0.0,0.0,0.0,1853.0,14295.0,86.0,13889.0,223578.0,1968.0,15742.0,237873.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,7.0,95.0,14.7,1.0,8.0,14.2,0.0,1.05,False,False,False,False,True
1169,3.0,177.8,220.0,100.0,0.0,0.0,0.0,100.0,100.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,False,False,True,False,False
1170,190.0,185.42,214.0,4.42,37.0,20.0,127.0,7.32,4.15,4.0,120.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,11490.0,145921.0,1212.0,11490.0,145921.0,1212.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,10.3,0.0,6.0,10.3,0.0,0.0,False,False,False,False,True
1171,170.0,177.8,183.0,4.53,33.5,15.0,123.0,7.09,4.45,3.0,66.0,0.0,0.0,0.0,0.0,0.0,323.0,2014.0,0.0,9731.0,158185.0,1599.0,10054.0,160199.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,61.0,15.5,1.0,4.0,15.5,0.0,5.85,False,False,False,False,True
1172,50.0,185.42,201.0,4.6,30.0,14.0,117.0,7.28,4.23,6.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1173,34.0,182.88,204.0,4.51,38.0,14.0,124.0,6.88,4.16,7.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1174,38.0,195.57999999999998,221.0,4.81,33.5,0.0,120.0,7.0,4.41,1.0,6.0,38054.0,65055.0,414423.0,2679.0,1569.0,21708.0,69354.0,748.0,105.0,390.0,0.0,21813.0,69744.0,748.0,3167.6600000000003,19.0,35.0,62.9,199.5,6.5,5.8,1.0,1.0,124.2,9.0,21.5,2.5,0.0,1.0,6.0,6.0,0.0,9.0,2.5,53.42,13.95,False,True,False,False,False
1175,96.0,193.04,254.0,100.0,34.5,16.0,0.0,7.12,4.27,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.0,50763.0,0.0,3417.0,50763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,10.3,0.0,2.0,10.3,0.0,2.4,False,False,False,True,False
1176,99.0,193.04,228.0,4.69,31.0,0.0,112.0,7.03,4.12,2.0,42.0,41437.0,68379.0,593313.0,5773.0,1475.0,8619.0,25985.0,552.0,5.0,105.0,5.0,8624.0,26090.0,557.0,58.9,19.0,32.0,60.0,257.0,8.7,9.9,3.0,1.0,159.7,4.0,14.0,3.8,0.0,1.0,21.0,21.0,1.0,4.0,3.8,11.78,15.77,False,True,False,False,False
1177,157.0,175.26,200.0,100.0,0.0,18.0,0.0,100.0,100.0,4.0,112.0,0.0,0.0,0.0,0.0,0.0,37141.0,216710.0,1987.0,2631.0,17173.0,18.0,39772.0,233883.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,89.0,5.6,1.0,2.0,12.0,6.0,0.0,20.0,5.7,0.0,0.0,False,False,True,False,False
1178,121.0,193.04,249.0,4.7,36.0,22.0,120.0,7.27,4.34,7.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.0,38047.0,368.0,3609.0,38047.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,10.2,0.0,2.0,10.2,0.0,0.0,False,False,False,True,False
1179,17.0,180.34,221.0,4.67,35.0,22.0,127.0,7.13,4.29,3.0,102.0,0.0,0.0,0.0,0.0,0.0,43955.0,212530.0,2468.0,4380.0,36030.0,93.0,48335.0,248560.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,69.0,4.2,1.0,2.0,15.0,7.5,0.0,22.0,4.7,0.0,5.2,False,False,True,False,False
1180,124.0,182.88,208.0,4.35,37.5,18.0,125.0,7.01,4.15,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.0,99493.0,1541.0,4806.0,99493.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,17.0,1.0,2.0,17.0,0.0,9.7,False,False,False,False,True
1181,133.0,182.88,202.0,4.57,33.0,0.0,115.0,7.09,4.12,6.0,197.0,37093.0,62173.0,490863.0,3538.0,1155.0,25322.0,100313.0,1881.0,0.0,0.0,0.0,25322.0,100313.0,1881.0,0.0,17.0,32.0,58.6,229.0,7.2,7.8,2.0,0.0,143.8,12.0,46.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,False,True,False,False,False
1182,96.0,190.5,228.0,4.33,40.5,27.0,134.0,7.38,4.5,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4744.0,89767.0,936.0,4744.0,89767.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,16.6,0.0,3.0,16.6,0.0,9.3,False,False,False,False,True
1183,188.0,185.42,225.0,4.97,33.5,0.0,116.0,7.14,4.45,6.0,178.0,53168.0,79909.0,564975.0,4419.0,1279.0,5853.0,5626.0,345.0,0.0,0.0,0.0,5853.0,5626.0,345.0,0.0,31.0,51.0,66.7,337.0,6.6,7.0,3.0,0.0,136.2,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,4.0,1.2,0.0,0.0,False,True,False,False,False
1184,129.0,185.42,197.0,4.46,36.5,12.0,122.0,100.0,4.29,7.0,239.0,0.0,0.0,0.0,0.0,0.0,441.0,945.0,0.0,8161.0,118749.0,1011.0,8602.0,119694.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,6.0,55.0,11.7,0.0,6.0,11.6,0.0,0.0,False,False,False,False,True
1185,68.0,177.8,222.0,4.63,28.5,15.0,121.0,100.0,100.0,3.0,73.0,0.0,193.0,0.0,0.0,0.0,41548.0,185331.0,1754.0,4326.0,31515.0,0.0,45874.0,216846.0,1754.0,3040.2000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,82.0,4.4,1.0,2.0,8.5,6.0,0.0,24.0,4.6,6.4,8.2,False,False,True,False,False
1186,76.0,193.04,253.0,4.66,36.5,22.0,121.0,7.16,4.11,4.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,40179.0,423.0,3171.0,40179.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,9.5,0.0,2.0,9.5,0.0,6.6,False,False,False,True,False
1187,125.0,177.8,207.0,100.0,0.0,0.0,0.0,100.0,100.0,1.0,1.0,23532.0,33619.0,398833.0,3914.0,596.0,13372.0,95646.0,939.0,0.0,0.0,0.0,13372.0,95646.0,939.0,0.0,19.0,24.0,73.3,306.0,11.7,12.9,3.0,0.0,208.7,9.0,50.0,5.8,0.0,0.0,0.0,0.0,0.0,9.0,5.8,0.0,13.77,False,True,False,False,False
1188,52.0,190.5,244.0,4.91,28.0,19.0,0.0,7.45,4.43,7.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4495.0,145.0,3383.0,45838.0,570.0,3383.0,50333.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,12.0,11.8,0.0,1.0,11.8,0.0,1.15,False,False,False,True,False
1189,147.0,195.57999999999998,249.0,4.63,34.0,22.0,117.0,7.21,4.47,3.0,69.0,0.0,0.0,0.0,0.0,0.0,15.0,105.0,0.0,7529.0,87395.0,469.0,7544.0,87500.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,4.0,46.0,10.2,0.0,4.0,10.2,0.0,1.0,False,False,False,True,False
1190,135.0,185.42,228.0,4.58,29.5,19.0,114.0,7.53,4.31,5.0,152.0,0.0,70.0,0.0,0.0,0.0,23003.0,133606.0,1331.0,2078.0,13401.0,105.0,25081.0,147007.0,1436.0,875.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,4.6,1.0,1.0,9.0,7.5,0.0,10.0,5.3,12.5,6.199999999999999,False,False,True,False,False
1191,87.0,182.88,210.0,4.52,35.0,13.0,121.0,100.0,100.0,4.0,128.0,0.0,0.0,0.0,0.0,0.0,8928.0,68514.0,674.0,7053.0,89318.0,671.0,15981.0,157832.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,5.8,0.0,3.0,35.0,14.0,0.0,7.0,10.0,0.0,3.6999999999999997,False,False,True,False,False
1192,30.0,177.8,184.0,4.59,35.0,7.0,116.0,6.8,4.19,5.0,149.0,71.0,147.0,142.0,0.0,0.0,0.0,0.0,0.0,8895.0,97907.0,471.0,8895.0,97907.0,471.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,9.5,0.0,4.0,9.5,0.0,4.449999999999999,False,False,False,False,True
1193,52.0,185.42,199.0,4.58,30.5,13.0,124.0,7.22,4.28,4.0,126.0,0.0,0.0,0.0,0.0,0.0,146.0,1207.0,0.0,4273.0,55498.0,975.0,4419.0,56705.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,3.0,36.0,11.8,1.0,3.0,11.8,0.0,1.5,False,False,False,False,True
1194,186.0,195.57999999999998,255.0,4.71,33.5,0.0,115.0,7.15,4.31,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.0,29238.0,239.0,2871.0,29238.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,8.0,0.0,2.0,8.0,0.0,0.8,False,False,False,True,False
1195,149.0,180.34,214.0,4.48,39.0,15.0,122.0,7.03,4.14,2.0,36.0,93.0,93.0,1549.0,93.0,0.0,907.0,4526.0,79.0,6456.0,86507.0,1070.0,7363.0,91033.0,1149.0,966.7199999999999,1.0,1.0,100.0,13.0,13.0,33.0,1.0,0.0,539.2,1.0,6.0,4.0,0.0,4.0,56.0,10.4,1.0,6.0,9.8,12.719999999999999,12.7,False,False,False,False,True
1196,133.0,180.34,211.0,4.49,36.0,20.0,124.0,6.89,4.19,2.0,53.0,0.0,0.0,0.0,0.0,0.0,19817.0,110604.0,969.0,2410.0,13809.0,21.0,22227.0,124413.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,4.8,0.0,2.0,6.0,6.0,0.0,17.0,5.6,0.0,13.4,False,False,True,False,False
1197,43.0,180.34,208.0,4.47,30.0,21.0,116.0,7.37,4.63,5.0,154.0,0.0,0.0,0.0,0.0,0.0,13692.0,74768.0,413.0,774.0,6437.0,0.0,14466.0,81205.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,4.6,0.0,1.0,12.0,7.0,0.0,9.0,4.6,0.0,0.9,False,False,True,False,False
1198,44.0,170.18,203.0,4.66,35.0,15.0,117.0,7.32,4.4,3.0,74.0,249.0,249.0,2322.0,0.0,0.0,49429.0,284203.0,4755.0,1984.0,19633.0,92.0,51413.0,303836.0,4847.0,9023.979999999998,1.0,1.0,100.0,12.0,12.0,12.0,0.0,0.0,200.8,23.0,124.0,5.8,2.0,1.0,8.5,5.0,0.0,24.0,5.7,37.17999999999999,12.3,False,False,True,False,False
1199,11.0,185.42,190.0,4.39,40.5,11.0,135.0,7.0,4.15,5.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5773.0,115046.0,796.0,5773.0,115046.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,18.2,0.0,2.0,18.2,0.0,9.899999999999999,False,False,False,False,True
1200,3.0,187.96,242.0,4.63,32.5,19.0,110.0,7.32,4.33,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
1201,157.0,195.57999999999998,255.0,4.92,32.0,15.0,108.0,7.08,4.47,6.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5413.0,83100.0,671.0,5413.0,83100.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,15.0,0.0,3.0,15.0,0.0,7.65,False,False,False,True,False
1202,75.0,177.8,224.0,4.66,29.5,16.0,119.0,7.07,4.33,4.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1203,166.0,193.04,251.0,4.75,31.5,17.0,113.0,7.19,4.31,3.0,75.0,0.0,0.0,0.0,0.0,0.0,67.0,268.0,0.0,4045.0,65971.0,858.0,4112.0,66239.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,56.0,19.0,1.0,4.0,15.8,0.0,0.0,False,False,False,True,False
1204,114.0,185.42,224.0,4.62,33.5,0.0,118.0,6.65,4.05,5.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
1205,11.0,187.96,218.0,4.81,31.0,0.0,110.0,7.28,4.33,4.0,133.0,37678.0,60284.0,480157.0,3081.0,758.0,13555.0,14330.0,528.0,0.0,0.0,0.0,13555.0,14330.0,528.0,0.0,16.0,28.0,66.7,235.0,7.8,8.5,1.0,0.0,145.1,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,-0.1,False,True,False,False,False
1206,18.0,193.04,251.0,4.83,0.0,17.0,0.0,100.0,100.0,7.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5467.0,69602.0,708.0,5467.0,69602.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,13.8,0.0,3.0,13.8,0.0,0.4,False,False,False,True,False
1207,120.0,193.04,222.0,100.0,0.0,0.0,0.0,100.0,100.0,5.0,167.0,49468.0,82579.0,516590.0,2655.0,2217.0,15553.0,-960.0,1444.0,85.0,1992.0,0.0,15638.0,1032.0,1444.0,311.78,19.0,35.0,59.3,192.0,6.4,5.6,1.0,1.0,113.4,5.0,-2.0,-0.5,0.0,1.0,24.0,24.0,0.0,5.0,-0.2,3.6999999999999997,0.0,False,True,False,False,False
1208,146.0,195.57999999999998,252.0,4.67,36.5,19.0,122.0,7.21,4.25,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,37426.0,411.0,3043.0,37426.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,11.0,0.0,3.0,11.0,0.0,0.0,False,False,False,True,False
1209,124.0,177.8,211.0,4.47,33.5,22.0,0.0,100.0,100.0,7.0,218.0,0.0,0.0,0.0,0.0,0.0,25699.0,149543.0,1639.0,2821.0,18608.0,155.0,28520.0,168151.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,4.6,0.0,1.0,9.0,5.0,0.0,12.0,4.8,0.0,0.0,False,False,True,False,False
1210,190.0,190.5,267.0,4.89,31.0,24.0,117.0,7.18,4.38,4.0,121.0,0.0,58.0,0.0,0.0,0.0,58.0,174.0,0.0,2155.0,30030.0,83.0,2213.0,30204.0,83.0,156.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,33.0,16.5,0.0,2.0,16.5,2.6999999999999997,2.95,False,False,False,True,False
1211,121.0,180.34,212.0,4.57,36.0,17.0,130.0,7.0,4.16,6.0,194.0,0.0,0.0,0.0,0.0,0.0,14512.0,95672.0,929.0,1258.0,9110.0,67.0,15770.0,104782.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,6.2,0.0,1.0,9.0,5.0,0.0,14.0,6.5,0.0,0.2,False,False,True,False,False
1212,166.0,172.72,206.0,4.51,33.0,19.0,121.0,7.44,4.44,6.0,182.0,0.0,0.0,0.0,0.0,0.0,35716.0,204547.0,2067.0,3806.0,38133.0,67.0,39522.0,242680.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,75.0,5.2,1.0,2.0,13.0,8.0,0.0,19.0,5.4,0.0,0.0,False,False,True,False,False
1213,176.0,193.04,240.0,4.56,29.0,0.0,113.0,7.2,4.4,7.0,254.0,4.0,4.0,156.0,0.0,0.0,68.0,272.0,0.0,5623.0,82049.0,274.0,5691.0,82321.0,274.0,0.0,1.0,1.0,100.0,39.0,39.0,39.0,0.0,0.0,427.6,1.0,4.0,4.0,0.0,4.0,65.0,12.8,0.0,4.0,12.8,0.0,0.0,False,False,False,True,False
1214,7.0,182.88,205.0,4.5,40.0,11.0,128.0,100.0,100.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,450.0,0.0,5568.0,96014.0,616.0,5643.0,96464.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,4.0,51.0,14.0,0.0,4.0,14.0,0.0,16.5,False,False,False,False,True
1215,47.0,177.8,217.0,4.47,35.5,20.0,122.0,100.0,4.42,2.0,52.0,351.0,566.0,7555.0,0.0,0.0,44387.0,222206.0,1956.0,4717.0,31657.0,445.0,49104.0,253863.0,2401.0,6406.400000000001,1.0,1.0,66.7,24.0,8.7,8.7,0.0,0.0,139.5,15.0,76.0,4.9,0.0,2.0,14.0,6.0,0.0,17.0,5.2,17.36,6.4,False,False,True,False,False
1216,176.0,190.5,257.0,4.73,30.5,16.0,115.0,100.0,100.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.0,42327.0,290.0,2815.0,42327.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,13.5,0.0,3.0,13.5,0.0,0.0,False,False,False,True,False
1217,7.0,175.26,207.0,4.57,39.0,12.0,122.0,6.97,4.25,7.0,222.0,0.0,0.0,0.0,0.0,0.0,39609.0,218666.0,2014.0,5372.0,41110.0,456.0,44981.0,259776.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,4.7,0.5,3.0,19.0,7.5,0.0,20.0,5.1,0.0,0.0,False,False,True,False,False
1218,75.0,180.34,204.0,100.0,0.0,13.0,0.0,100.0,100.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1219,44.0,195.57999999999998,243.0,4.73,32.5,13.0,110.0,7.41,4.37,4.0,115.0,0.0,0.0,0.0,0.0,0.0,64.0,128.0,0.0,9738.0,135546.0,1037.0,9802.0,135674.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,54.0,13.2,0.0,4.0,13.2,0.0,3.0999999999999996,False,False,False,True,False
1220,76.0,190.5,221.0,100.0,0.0,0.0,0.0,100.0,100.0,1.0,1.0,34755.0,52251.0,466458.0,3836.0,550.0,14206.0,47609.0,747.0,36.0,576.0,0.0,14242.0,48185.0,747.0,1661.7600000000002,18.0,28.0,71.4,249.0,9.1,10.0,1.0,0.0,165.1,7.0,15.0,2.5,0.0,1.0,16.0,16.0,0.0,7.0,2.5,46.160000000000004,16.72,False,True,False,False,False
1221,81.0,172.72,188.0,4.42,37.5,20.0,120.0,100.0,100.0,7.0,245.0,0.0,0.0,0.0,0.0,0.0,14750.0,116582.0,956.0,1078.0,10964.0,85.0,15828.0,127546.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,6.0,0.0,1.0,9.0,5.0,0.0,6.0,6.1,0.0,0.0,False,False,True,False,False
1222,197.0,185.42,202.0,4.73,38.5,23.0,124.0,7.2,4.33,5.0,166.0,0.0,0.0,0.0,0.0,0.0,467.0,913.0,0.0,4621.0,80170.0,603.0,5088.0,81083.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,45.0,17.0,0.0,3.0,15.7,0.0,3.7,False,False,False,False,True
1223,121.0,193.04,238.0,4.42,40.5,19.0,126.0,100.0,100.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,99.0,-41.0,0.0,9608.0,137420.0,1160.0,9707.0,137379.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,3.0,42.0,14.0,0.0,3.0,14.0,0.0,7.8,False,False,False,False,True
1224,43.0,187.96,209.0,4.46,39.5,13.0,126.0,100.0,100.0,7.0,252.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,0.0,3994.0,54652.0,391.0,4007.0,54700.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,16.0,11.0,0.0,2.0,11.0,0.0,9.3,False,False,False,False,True
1225,138.0,187.96,198.0,4.45,36.0,0.0,121.0,7.28,4.62,5.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1226,88.0,177.8,217.0,4.58,33.5,0.0,119.0,7.18,4.32,4.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999997,False,False,True,False,False
1227,175.0,187.96,216.0,4.54,35.0,14.0,124.0,7.08,4.59,4.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10725.0,165801.0,1608.0,10725.0,165801.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,15.0,0.0,3.0,15.0,0.0,8.3,False,False,False,False,True
1228,28.0,187.96,242.0,4.72,35.5,25.0,115.0,7.15,4.35,3.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0,48.0,6076.0,79745.0,843.0,6082.0,79829.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,1.0,3.0,30.0,11.5,0.0,3.0,11.5,0.0,1.7,False,False,False,True,False
1229,19.0,182.88,247.0,4.53,41.0,23.0,131.0,7.19,100.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,60553.0,325486.0,2916.0,1437.0,15319.0,206.0,61990.0,340805.0,3122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,149.0,4.9,1.0,1.0,18.0,9.0,0.0,24.0,5.3,0.0,1.8,False,False,True,False,False
1230,124.0,175.26,209.0,100.0,0.0,23.0,0.0,100.0,100.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,47433.0,283928.0,2232.0,5020.0,48633.0,456.0,52453.0,332561.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,88.0,6.5,1.0,2.0,14.0,9.0,0.0,17.0,6.4,0.0,6.8,False,False,True,False,False
1231,165.0,177.8,200.0,4.39,35.5,0.0,123.0,7.13,4.2,3.0,92.0,51.0,51.0,408.0,0.0,0.0,664.0,2691.0,47.0,10078.0,131774.0,865.0,10742.0,134465.0,912.0,1821.72,1.0,1.0,100.0,8.0,8.0,8.0,0.0,0.0,167.2,2.0,5.0,2.0,0.0,3.0,43.0,11.5,0.0,3.0,11.5,35.72,7.9,False,False,False,False,True
1232,186.0,198.12,231.0,4.89,27.5,0.0,110.0,7.5,4.75,4.0,122.0,17867.0,28083.0,216842.0,1657.0,511.0,2770.0,-5018.0,80.0,0.0,255.0,0.0,2770.0,-4763.0,80.0,0.0,16.0,30.0,67.5,210.0,7.9,8.0,1.0,0.0,134.2,3.0,-7.0,-1.3,0.0,0.0,5.0,0.0,0.0,3.0,-1.3,0.0,0.0,False,True,False,False,False
